date,cases_accumulated,recovered,deceased,Isla,hospitalized,intensive_care,as.Date(date)
2021-02-11,4182,3591,29,Lanzarote,51,18,2021-02-11
2021-02-12,4201,3655,30,Lanzarote,47,19,2021-02-12
2021-02-13,4243,3694,31,Lanzarote,51,19,2021-02-13
2021-02-14,4260,3749,31,Lanzarote,51,18,2021-02-14
2021-02-15,4269,3801,32,Lanzarote,61,19,2021-02-15
2021-02-16,4284,3834,33,Lanzarote,57,19,2021-02-16
2021-02-17,4308,3897,35,Lanzarote,50,16,2021-02-17
2021-02-18,4324,3941,35,Lanzarote,40,15,2021-02-18
2021-02-19,4338,3980,36,Lanzarote,34,12,2021-02-19
2021-02-20,4356,4024,36,Lanzarote,31,12,2021-02-20
2021-02-21,4368,4063,39,Lanzarote,31,12,2021-02-21
2021-02-22,4375,4091,39,Lanzarote,30,13,2021-02-22
2021-02-23,4401,4127,40,Lanzarote,28,13,2021-02-23
2021-02-24,4415,4158,41,Lanzarote,25,13,2021-02-24
2020-02-25,0,0,0,Lanzarote,NA,NA,2020-02-25
2021-02-25,4427,4184,41,Lanzarote,23,12,2021-02-25
2021-02-26,4432,4199,41,Lanzarote,20,12,2021-02-26
2020-02-27,0,0,0,Lanzarote,NA,NA,2020-02-27
2021-02-27,4442,4214,41,Lanzarote,22,12,2021-02-27
2020-02-28,0,0,0,Lanzarote,NA,NA,2020-02-28
2021-02-28,4442,4237,41,Lanzarote,25,13,2021-02-28
2020-02-29,0,0,0,Lanzarote,NA,NA,2020-02-29
2021-01-01,1612,1493,9,Lanzarote,2,1,2021-01-01
2021-01-02,1644,1505,9,Lanzarote,2,1,2021-01-02
2021-01-03,1664,1512,9,Lanzarote,3,1,2021-01-03
2021-01-04,1685,1515,9,Lanzarote,2,1,2021-01-04
2021-01-05,1706,1519,9,Lanzarote,4,2,2021-01-05
2021-01-06,1755,1523,9,Lanzarote,3,2,2021-01-06
2021-01-07,1816,1539,9,Lanzarote,5,2,2021-01-07
2021-01-08,1841,1553,9,Lanzarote,6,2,2021-01-08
2021-01-09,1903,1567,9,Lanzarote,8,2,2021-01-09
2021-01-10,1955,1589,9,Lanzarote,17,3,2021-01-10
2021-01-11,2042,1604,9,Lanzarote,21,3,2021-01-11
2021-01-12,2165,1625,9,Lanzarote,24,4,2021-01-12
2021-01-13,2270,1639,9,Lanzarote,26,4,2021-01-13
2021-01-14,2380,1661,9,Lanzarote,31,5,2021-01-14
2021-01-15,2451,1689,9,Lanzarote,30,5,2021-01-15
2021-01-16,2503,1718,9,Lanzarote,33,5,2021-01-16
2021-01-17,2551,1760,9,Lanzarote,33,9,2021-01-17
2021-01-18,2667,1811,10,Lanzarote,42,9,2021-01-18
2021-01-19,2755,1858,12,Lanzarote,41,9,2021-01-19
2021-01-20,2831,1885,13,Lanzarote,38,10,2021-01-20
2021-01-21,2940,1973,13,Lanzarote,42,12,2021-01-21
2021-01-22,3024,2063,13,Lanzarote,48,11,2021-01-22
2021-01-23,3102,2152,15,Lanzarote,49,13,2021-01-23
2021-01-24,3175,2230,17,Lanzarote,61,13,2021-01-24
2021-01-25,3222,2298,17,Lanzarote,63,14,2021-01-25
2021-01-26,3312,2345,17,Lanzarote,66,14,2021-01-26
2021-01-27,3434,2431,18,Lanzarote,62,14,2021-01-27
2021-01-28,3503,2492,21,Lanzarote,60,17,2021-01-28
2021-01-29,3584,2575,22,Lanzarote,53,18,2021-01-29
2021-01-30,3651,2681,22,Lanzarote,58,17,2021-01-30
2021-01-31,3685,2775,22,Lanzarote,58,18,2021-01-31
2020-07-01,82,76,6,Lanzarote,0,0,2020-07-01
2021-07-01,5762,5647,49,Lanzarote,1,1,2021-07-01
2020-07-02,82,76,6,Lanzarote,0,0,2020-07-02
2021-07-02,5773,5650,49,Lanzarote,1,0,2021-07-02
2020-07-03,82,76,6,Lanzarote,0,0,2020-07-03
2021-07-03,5777,5655,49,Lanzarote,1,0,2021-07-03
2020-07-04,82,76,6,Lanzarote,0,0,2020-07-04
2021-07-04,5779,5657,49,Lanzarote,1,0,2021-07-04
2021-07-05,5789,5665,49,Lanzarote,1,0,2021-07-05
2020-07-06,82,76,6,Lanzarote,0,0,2020-07-06
2021-07-06,5793,5668,49,Lanzarote,1,0,2021-07-06
2021-07-07,5795,5669,49,Lanzarote,0,0,2021-07-07
2020-07-08,87,76,6,Lanzarote,0,0,2020-07-08
2021-07-08,5798,5677,49,Lanzarote,0,0,2021-07-08
2020-07-09,87,76,6,Lanzarote,0,0,2020-07-09
2021-07-09,5804,5678,49,Lanzarote,1,0,2021-07-09
2020-07-10,88,76,6,Lanzarote,0,0,2020-07-10
2021-07-10,5810,5683,49,Lanzarote,1,0,2021-07-10
2020-07-11,88,76,6,Lanzarote,0,0,2020-07-11
2021-07-11,5813,5691,49,Lanzarote,1,0,2021-07-11
2020-07-12,88,76,6,Lanzarote,0,0,2020-07-12
2021-07-12,5828,5696,49,Lanzarote,1,0,2021-07-12
2020-07-13,88,76,6,Lanzarote,0,0,2020-07-13
2021-07-13,5850,5701,49,Lanzarote,1,0,2021-07-13
2020-07-14,88,76,6,Lanzarote,0,0,2020-07-14
2021-07-14,5870,5706,49,Lanzarote,1,0,2021-07-14
2020-07-15,88,76,6,Lanzarote,0,0,2020-07-15
2021-07-15,5894,5715,49,Lanzarote,1,0,2021-07-15
2020-07-16,88,76,6,Lanzarote,0,0,2020-07-16
2021-07-16,5914,5719,49,Lanzarote,2,0,2021-07-16
2020-07-17,89,76,6,Lanzarote,0,0,2020-07-17
2021-07-17,5931,5723,49,Lanzarote,3,0,2021-07-17
2020-07-18,93,76,6,Lanzarote,0,0,2020-07-18
2021-07-18,5941,5726,49,Lanzarote,3,0,2021-07-18
2020-07-19,93,76,6,Lanzarote,1,0,2020-07-19
2021-07-19,5954,5731,49,Lanzarote,3,0,2021-07-19
2020-07-20,93,76,6,Lanzarote,1,0,2020-07-20
2021-07-20,5967,5734,49,Lanzarote,3,0,2021-07-20
2020-07-21,93,76,6,Lanzarote,0,0,2020-07-21
2021-07-21,5990,5743,49,Lanzarote,2,0,2021-07-21
2020-07-22,93,76,6,Lanzarote,0,0,2020-07-22
2021-07-22,6010,5766,49,Lanzarote,2,0,2021-07-22
2020-07-23,93,76,6,Lanzarote,0,0,2020-07-23
2021-07-23,6023,5776,49,Lanzarote,2,0,2021-07-23
2020-07-24,93,76,6,Lanzarote,0,0,2020-07-24
2021-07-24,6043,5793,49,Lanzarote,2,0,2021-07-24
2020-07-25,93,76,6,Lanzarote,0,0,2020-07-25
2021-07-25,6061,5817,49,Lanzarote,2,0,2021-07-25
2020-07-26,93,76,6,Lanzarote,0,0,2020-07-26
2021-07-26,6070,5839,49,Lanzarote,2,0,2021-07-26
2020-07-27,95,77,6,Lanzarote,0,0,2020-07-27
2021-07-27,6089,5844,49,Lanzarote,3,0,2021-07-27
2020-07-28,95,79,6,Lanzarote,0,0,2020-07-28
2021-07-28,6123,5854,49,Lanzarote,2,0,2021-07-28
2020-07-29,96,79,6,Lanzarote,1,1,2020-07-29
2021-07-29,6143,5867,49,Lanzarote,2,0,2021-07-29
2020-07-30,99,85,6,Lanzarote,1,1,2020-07-30
2021-07-30,6153,5878,49,Lanzarote,2,0,2021-07-30
2020-07-31,99,85,6,Lanzarote,1,1,2020-07-31
2021-07-31,6159,5904,49,Lanzarote,1,1,2021-07-31
2020-06-01,80,71,6,Lanzarote,2,0,2020-06-01
2021-06-01,5524,5309,49,Lanzarote,7,2,2021-06-01
2020-06-02,80,71,6,Lanzarote,2,0,2020-06-02
2021-06-02,5536,5315,49,Lanzarote,7,2,2021-06-02
2020-06-03,80,71,6,Lanzarote,2,0,2020-06-03
2021-06-03,5551,5350,49,Lanzarote,6,2,2021-06-03
2020-06-04,80,71,6,Lanzarote,2,0,2020-06-04
2021-06-04,5570,5368,49,Lanzarote,5,2,2021-06-04
2020-06-05,80,71,6,Lanzarote,2,0,2020-06-05
2021-06-05,5577,5396,49,Lanzarote,5,2,2021-06-05
2020-06-06,81,71,6,Lanzarote,2,0,2020-06-06
2021-06-06,5586,5420,49,Lanzarote,5,2,2021-06-06
2020-06-07,81,71,6,Lanzarote,2,0,2020-06-07
2021-06-07,5604,5440,49,Lanzarote,5,1,2021-06-07
2020-06-08,81,71,6,Lanzarote,2,0,2020-06-08
2021-06-08,5609,5449,49,Lanzarote,4,1,2021-06-08
2020-06-09,81,71,6,Lanzarote,2,0,2020-06-09
2021-06-09,5619,5454,49,Lanzarote,4,1,2021-06-09
2020-06-10,81,71,6,Lanzarote,2,0,2020-06-10
2021-06-10,5634,5458,49,Lanzarote,4,1,2021-06-10
2020-06-11,81,71,6,Lanzarote,2,0,2020-06-11
2021-06-11,5643,5464,49,Lanzarote,3,3,2021-06-11
2020-06-12,82,71,6,Lanzarote,2,0,2020-06-12
2021-06-12,5646,5473,49,Lanzarote,3,3,2021-06-12
2020-06-13,82,71,6,Lanzarote,2,0,2020-06-13
2021-06-13,5650,5491,49,Lanzarote,3,3,2021-06-13
2020-06-14,82,71,6,Lanzarote,2,0,2020-06-14
2021-06-14,5653,5505,49,Lanzarote,3,3,2021-06-14
2020-06-15,82,71,6,Lanzarote,2,0,2020-06-15
2021-06-15,5668,5516,49,Lanzarote,3,2,2021-06-15
2020-06-16,82,71,6,Lanzarote,2,0,2020-06-16
2021-06-16,5672,5519,49,Lanzarote,4,2,2021-06-16
2020-06-17,82,71,6,Lanzarote,2,0,2020-06-17
2021-06-17,5679,5542,49,Lanzarote,2,1,2021-06-17
2020-06-18,82,72,6,Lanzarote,1,0,2020-06-18
2021-06-18,5688,5548,49,Lanzarote,2,1,2021-06-18
2020-06-19,82,74,6,Lanzarote,1,0,2020-06-19
2021-06-19,5692,5559,49,Lanzarote,2,1,2021-06-19
2020-06-20,82,74,6,Lanzarote,1,0,2020-06-20
2021-06-20,5701,5568,49,Lanzarote,2,1,2021-06-20
2020-06-21,82,74,6,Lanzarote,1,0,2020-06-21
2021-06-21,5711,5576,49,Lanzarote,2,1,2021-06-21
2020-06-22,82,74,6,Lanzarote,1,0,2020-06-22
2021-06-22,5719,5577,49,Lanzarote,2,1,2021-06-22
2020-06-23,82,74,6,Lanzarote,0,0,2020-06-23
2021-06-23,5720,5581,49,Lanzarote,2,1,2021-06-23
2020-06-24,82,74,6,Lanzarote,9,2,2020-06-24
2021-06-24,5725,5595,49,Lanzarote,2,1,2021-06-24
2020-06-25,82,75,6,Lanzarote,0,0,2020-06-25
2021-06-25,5727,5603,49,Lanzarote,1,0,2021-06-25
2020-06-26,82,75,6,Lanzarote,0,0,2020-06-26
2021-06-26,5734,5611,49,Lanzarote,1,0,2021-06-26
2020-06-27,82,76,6,Lanzarote,0,0,2020-06-27
2021-06-27,5740,5614,49,Lanzarote,1,0,2021-06-27
2020-06-28,82,76,6,Lanzarote,0,0,2020-06-28
2021-06-28,5744,5621,49,Lanzarote,1,0,2021-06-28
2020-06-29,82,76,6,Lanzarote,0,0,2020-06-29
2021-06-29,5748,5623,49,Lanzarote,0,0,2021-06-29
2020-06-30,82,76,6,Lanzarote,0,0,2020-06-30
2021-06-30,5756,5636,49,Lanzarote,1,1,2021-06-30
2021-03-01,4454,4268,42,Lanzarote,21,13,2021-03-01
2021-03-02,4459,4295,43,Lanzarote,18,11,2021-03-02
2020-03-03,0,0,0,Lanzarote,NA,NA,2020-03-03
2021-03-03,4466,4306,43,Lanzarote,18,11,2021-03-03
2020-03-04,0,0,0,Lanzarote,NA,NA,2020-03-04
2021-03-04,4470,4329,44,Lanzarote,16,12,2021-03-04
2020-03-05,0,0,0,Lanzarote,NA,NA,2020-03-05
2021-03-05,4480,4344,44,Lanzarote,16,12,2021-03-05
2020-03-06,0,0,0,Lanzarote,NA,NA,2020-03-06
2021-03-06,4488,4356,44,Lanzarote,15,11,2021-03-06
2020-03-07,0,0,0,Lanzarote,NA,NA,2020-03-07
2021-03-07,4488,4362,45,Lanzarote,15,11,2021-03-07
2020-03-08,0,0,0,Lanzarote,NA,NA,2020-03-08
2021-03-08,4493,4366,45,Lanzarote,13,10,2021-03-08
2020-03-09,0,0,0,Lanzarote,NA,NA,2020-03-09
2021-03-09,4502,4375,45,Lanzarote,14,10,2021-03-09
2020-03-10,0,0,0,Lanzarote,NA,NA,2020-03-10
2021-03-10,4516,4377,45,Lanzarote,12,9,2021-03-10
2020-03-11,0,0,0,Lanzarote,NA,NA,2020-03-11
2021-03-11,4521,4391,45,Lanzarote,12,9,2021-03-11
2020-03-12,0,0,0,Lanzarote,NA,NA,2020-03-12
2021-03-12,4523,4398,45,Lanzarote,10,8,2021-03-12
2020-03-13,3,0,0,Lanzarote,NA,NA,2020-03-13
2021-03-13,4525,4409,45,Lanzarote,11,8,2021-03-13
2020-03-14,3,0,0,Lanzarote,NA,NA,2020-03-14
2021-03-14,4530,4416,46,Lanzarote,11,7,2021-03-14
2020-03-15,3,0,0,Lanzarote,NA,NA,2020-03-15
2021-03-15,4537,4419,46,Lanzarote,10,7,2021-03-15
2020-03-16,5,0,0,Lanzarote,NA,NA,2020-03-16
2021-03-16,4540,4429,46,Lanzarote,9,7,2021-03-16
2020-03-17,5,0,0,Lanzarote,NA,NA,2020-03-17
2021-03-17,4553,4433,46,Lanzarote,12,7,2021-03-17
2020-03-18,6,0,0,Lanzarote,NA,NA,2020-03-18
2021-03-18,4563,4441,47,Lanzarote,13,7,2021-03-18
2020-03-19,9,0,0,Lanzarote,NA,NA,2020-03-19
2021-03-19,4568,4447,47,Lanzarote,13,7,2021-03-19
2020-03-20,10,0,0,Lanzarote,NA,NA,2020-03-20
2021-03-20,4573,4456,47,Lanzarote,9,6,2021-03-20
2020-03-21,12,0,0,Lanzarote,NA,NA,2020-03-21
2021-03-21,4575,4461,47,Lanzarote,8,6,2021-03-21
2020-03-22,17,0,0,Lanzarote,NA,NA,2020-03-22
2021-03-22,4590,4466,48,Lanzarote,8,7,2021-03-22
2020-03-23,21,0,0,Lanzarote,9,2,2020-03-23
2021-03-23,4597,4474,48,Lanzarote,8,6,2021-03-23
2020-03-24,33,0,1,Lanzarote,16,3,2020-03-24
2021-03-24,4599,4479,48,Lanzarote,8,5,2021-03-24
2020-03-25,35,2,1,Lanzarote,16,4,2020-03-25
2021-03-25,4608,4485,48,Lanzarote,7,4,2021-03-25
2020-03-26,38,2,2,Lanzarote,17,4,2020-03-26
2021-03-26,4613,4492,48,Lanzarote,8,6,2021-03-26
2020-03-27,45,3,3,Lanzarote,30,10,2020-03-27
2021-03-27,4626,4500,48,Lanzarote,8,6,2021-03-27
2020-03-28,47,3,3,Lanzarote,25,4,2020-03-28
2021-03-28,4628,4501,48,Lanzarote,8,6,2021-03-28
2020-03-29,52,3,3,Lanzarote,26,6,2020-03-29
2021-03-29,4638,4514,48,Lanzarote,7,6,2021-03-29
2020-03-30,58,4,3,Lanzarote,27,8,2020-03-30
2021-03-30,4643,4519,48,Lanzarote,7,6,2021-03-30
2020-03-31,64,4,3,Lanzarote,24,8,2020-03-31
2021-03-31,4649,4521,48,Lanzarote,6,5,2021-03-31
2020-05-01,79,55,5,Lanzarote,6,4,2020-05-01
2021-05-01,4972,4806,48,Lanzarote,4,3,2021-05-01
2020-05-02,79,55,5,Lanzarote,8,4,2020-05-02
2021-05-02,4981,4823,48,Lanzarote,4,3,2021-05-02
2020-05-03,79,55,5,Lanzarote,5,3,2020-05-03
2021-05-03,4989,4831,48,Lanzarote,4,3,2021-05-03
2020-05-04,79,55,5,Lanzarote,5,2,2020-05-04
2021-05-04,4998,4840,48,Lanzarote,4,3,2021-05-04
2020-05-05,79,56,5,Lanzarote,5,2,2020-05-05
2021-05-05,5017,4848,48,Lanzarote,5,3,2021-05-05
2020-05-06,79,60,5,Lanzarote,6,2,2020-05-06
2021-05-06,5045,4867,48,Lanzarote,5,3,2021-05-06
2020-05-07,79,61,5,Lanzarote,5,2,2020-05-07
2021-05-07,5068,4881,48,Lanzarote,5,3,2021-05-07
2020-05-08,80,65,6,Lanzarote,5,2,2020-05-08
2021-05-08,5086,4901,48,Lanzarote,6,3,2021-05-08
2020-05-09,80,65,6,Lanzarote,5,2,2020-05-09
2021-05-09,5092,4914,48,Lanzarote,6,3,2021-05-09
2020-05-10,80,65,6,Lanzarote,5,2,2020-05-10
2021-05-10,5099,4921,48,Lanzarote,5,3,2021-05-10
2020-05-11,80,65,6,Lanzarote,5,2,2020-05-11
2021-05-11,5135,4923,48,Lanzarote,3,3,2021-05-11
2020-05-12,80,65,6,Lanzarote,5,2,2020-05-12
2021-05-12,5164,4931,48,Lanzarote,4,3,2021-05-12
2020-05-13,80,68,6,Lanzarote,4,2,2020-05-13
2021-05-13,5186,4942,48,Lanzarote,5,3,2021-05-13
2020-05-14,80,69,6,Lanzarote,3,2,2020-05-14
2021-05-14,5207,4958,48,Lanzarote,5,3,2021-05-14
2020-05-15,80,69,6,Lanzarote,3,2,2020-05-15
2021-05-15,5229,4976,48,Lanzarote,7,3,2021-05-15
2020-05-16,80,69,6,Lanzarote,3,2,2020-05-16
2021-05-16,5262,5003,48,Lanzarote,7,3,2021-05-16
2020-05-17,80,69,6,Lanzarote,3,2,2020-05-17
2021-05-17,5289,5020,48,Lanzarote,8,4,2021-05-17
2020-05-18,80,69,6,Lanzarote,3,2,2020-05-18
2021-05-18,5302,5038,48,Lanzarote,8,4,2021-05-18
2020-05-19,80,69,6,Lanzarote,3,2,2020-05-19
2021-05-19,5324,5044,48,Lanzarote,8,4,2021-05-19
2020-05-20,80,69,6,Lanzarote,3,2,2020-05-20
2021-05-20,5339,5070,49,Lanzarote,7,3,2021-05-20
2020-05-21,80,70,6,Lanzarote,2,1,2020-05-21
2021-05-21,5360,5098,49,Lanzarote,7,3,2021-05-21
2020-05-22,80,70,6,Lanzarote,2,1,2020-05-22
2021-05-22,5368,5116,49,Lanzarote,8,3,2021-05-22
2020-05-23,80,70,6,Lanzarote,2,1,2020-05-23
2021-05-23,5372,5143,49,Lanzarote,9,3,2021-05-23
2020-05-24,80,70,6,Lanzarote,2,1,2020-05-24
2021-05-24,5393,5165,49,Lanzarote,7,4,2021-05-24
2020-05-25,80,71,6,Lanzarote,2,1,2020-05-25
2021-05-25,5432,5177,49,Lanzarote,6,3,2021-05-25
2020-05-26,80,71,6,Lanzarote,2,1,2020-05-26
2021-05-26,5454,5203,49,Lanzarote,7,3,2021-05-26
2020-05-27,80,71,6,Lanzarote,2,0,2020-05-27
2021-05-27,5479,5232,49,Lanzarote,7,3,2021-05-27
2020-05-28,80,71,6,Lanzarote,2,0,2020-05-28
2021-05-28,5496,5242,49,Lanzarote,6,2,2021-05-28
2020-05-29,80,71,6,Lanzarote,2,0,2020-05-29
2021-05-29,5501,5262,49,Lanzarote,7,2,2021-05-29
2020-05-30,80,71,6,Lanzarote,2,0,2020-05-30
2021-05-30,5510,5286,49,Lanzarote,8,2,2021-05-30
2020-05-31,80,71,6,Lanzarote,2,0,2020-05-31
2021-05-31,5517,5298,49,Lanzarote,8,2,2021-05-31
2020-11-01,1273,1191,9,Lanzarote,1,1,2020-11-01
2020-11-02,1277,1201,9,Lanzarote,1,1,2020-11-02
2020-11-03,1282,1210,9,Lanzarote,0,0,2020-11-03
2020-11-04,1284,1213,9,Lanzarote,0,0,2020-11-04
2020-11-05,1299,1215,9,Lanzarote,0,0,2020-11-05
2020-11-06,1301,1225,9,Lanzarote,0,0,2020-11-06
2020-11-07,1308,1232,9,Lanzarote,6,0,2020-11-07
2020-11-08,1310,1234,9,Lanzarote,1,0,2020-11-08
2020-11-09,1310,1238,9,Lanzarote,1,0,2020-11-09
2020-11-10,1320,1251,9,Lanzarote,1,0,2020-11-10
2020-11-11,1323,1254,9,Lanzarote,0,0,2020-11-11
2020-11-12,1328,1263,9,Lanzarote,0,0,2020-11-12
2020-11-13,1337,1272,9,Lanzarote,0,0,2020-11-13
2020-11-14,1340,1284,9,Lanzarote,0,0,2020-11-14
2020-11-15,1340,1286,9,Lanzarote,2,0,2020-11-15
2020-11-16,1345,1291,9,Lanzarote,2,0,2020-11-16
2020-11-17,1350,1294,9,Lanzarote,2,0,2020-11-17
2020-11-18,1356,1298,9,Lanzarote,2,0,2020-11-18
2020-11-19,1361,1303,9,Lanzarote,2,0,2020-11-19
2020-11-20,1367,1308,9,Lanzarote,2,0,2020-11-20
2020-11-21,1374,1312,9,Lanzarote,4,0,2020-11-21
2020-11-22,1376,1319,9,Lanzarote,4,0,2020-11-22
2020-11-23,1379,1323,9,Lanzarote,4,0,2020-11-23
2020-11-24,1381,1326,9,Lanzarote,7,0,2020-11-24
2020-11-25,1384,1328,9,Lanzarote,5,0,2020-11-25
2020-11-26,1392,1332,9,Lanzarote,4,0,2020-11-26
2020-11-27,1398,1338,9,Lanzarote,3,0,2020-11-27
2020-11-28,1404,1340,9,Lanzarote,3,0,2020-11-28
2020-11-29,1406,1343,9,Lanzarote,3,0,2020-11-29
2020-11-30,1407,1354,9,Lanzarote,4,0,2020-11-30
2020-10-01,1109,969,9,Lanzarote,7,2,2020-10-01
2020-10-02,1109,975,9,Lanzarote,8,2,2020-10-02
2020-10-03,1113,987,9,Lanzarote,8,2,2020-10-03
2020-10-04,1116,997,9,Lanzarote,6,2,2020-10-04
2020-10-05,1121,1019,9,Lanzarote,5,2,2020-10-05
2020-10-06,1127,1031,9,Lanzarote,5,2,2020-10-06
2020-10-07,1130,1041,9,Lanzarote,6,2,2020-10-07
2020-10-08,1137,1051,9,Lanzarote,7,2,2020-10-08
2020-10-09,1144,1061,9,Lanzarote,8,2,2020-10-09
2020-10-10,1153,1066,9,Lanzarote,6,3,2020-10-10
2020-10-11,1162,1073,9,Lanzarote,7,3,2020-10-11
2020-10-12,1165,1078,9,Lanzarote,6,2,2020-10-12
2020-10-13,1166,1091,9,Lanzarote,8,2,2020-10-13
2020-10-14,1166,1095,9,Lanzarote,9,3,2020-10-14
2020-10-15,1173,1100,9,Lanzarote,7,2,2020-10-15
2020-10-16,1178,1106,9,Lanzarote,7,2,2020-10-16
2020-10-17,1185,1111,9,Lanzarote,7,2,2020-10-17
2020-10-18,1186,1117,9,Lanzarote,7,2,2020-10-18
2020-10-19,1191,1121,9,Lanzarote,7,2,2020-10-19
2020-10-20,1210,1129,9,Lanzarote,4,2,2020-10-20
2020-10-21,1215,1130,9,Lanzarote,4,2,2020-10-21
2020-10-22,1222,1134,9,Lanzarote,4,1,2020-10-22
2020-10-23,1227,1139,9,Lanzarote,3,1,2020-10-23
2020-10-24,1232,1139,9,Lanzarote,3,1,2020-10-24
2020-10-25,1233,1145,9,Lanzarote,3,1,2020-10-25
2020-10-26,1235,1152,9,Lanzarote,1,1,2020-10-26
2020-10-27,1240,1161,9,Lanzarote,1,1,2020-10-27
2020-10-28,1251,1165,9,Lanzarote,1,1,2020-10-28
2020-10-29,1263,1168,9,Lanzarote,1,1,2020-10-29
2020-10-30,1267,1172,9,Lanzarote,1,1,2020-10-30
2020-10-31,1268,1183,9,Lanzarote,1,1,2020-10-31
2020-09-01,626,186,7,Lanzarote,10,1,2020-09-01
2020-09-02,672,199,7,Lanzarote,13,1,2020-09-02
2020-09-03,727,237,7,Lanzarote,14,1,2020-09-03
2020-09-04,760,239,7,Lanzarote,14,1,2020-09-04
2020-09-05,783,274,7,Lanzarote,17,1,2020-09-05
2020-09-06,812,283,7,Lanzarote,17,1,2020-09-06
2020-09-07,819,297,7,Lanzarote,17,0,2020-09-07
2020-09-08,860,306,7,Lanzarote,15,0,2020-09-08
2020-09-09,906,328,7,Lanzarote,14,0,2020-09-09
2020-09-10,927,401,7,Lanzarote,12,1,2020-09-10
2020-09-11,941,439,7,Lanzarote,11,2,2020-09-11
2020-09-12,951,471,7,Lanzarote,12,2,2020-09-12
2020-09-13,962,510,8,Lanzarote,14,2,2020-09-13
2020-09-14,978,568,8,Lanzarote,14,2,2020-09-14
2020-09-15,982,610,8,Lanzarote,14,2,2020-09-15
2020-09-16,989,635,8,Lanzarote,15,2,2020-09-16
2020-09-17,1000,667,8,Lanzarote,12,2,2020-09-17
2020-09-18,1004,718,8,Lanzarote,10,1,2020-09-18
2020-09-19,1022,749,9,Lanzarote,10,1,2020-09-19
2020-09-20,1030,776,9,Lanzarote,12,1,2020-09-20
2020-09-21,1030,794,9,Lanzarote,11,1,2020-09-21
2020-09-22,1039,832,9,Lanzarote,11,3,2020-09-22
2020-09-23,1046,869,9,Lanzarote,9,3,2020-09-23
2020-09-24,1067,893,9,Lanzarote,9,3,2020-09-24
2020-09-25,1080,901,9,Lanzarote,10,3,2020-09-25
2020-09-26,1084,918,9,Lanzarote,9,3,2020-09-26
2020-09-27,1087,926,9,Lanzarote,9,2,2020-09-27
2020-09-28,1090,934,9,Lanzarote,7,2,2020-09-28
2020-09-29,1095,944,9,Lanzarote,7,2,2020-09-29
2020-09-30,1104,957,9,Lanzarote,6,2,2020-09-30
2020-04-01,73,2,2,La Palma,14,5,2020-04-01
2021-04-01,479,439,6,La Palma,2,0,2021-04-01
2020-04-02,73,2,3,La Palma,14,4,2020-04-02
2021-04-02,481,441,6,La Palma,2,0,2021-04-02
2020-04-03,74,2,4,La Palma,9,5,2020-04-03
2021-04-03,482,441,6,La Palma,2,0,2021-04-03
2020-04-04,75,2,4,La Palma,7,4,2020-04-04
2021-04-04,482,446,6,La Palma,3,1,2021-04-04
2020-04-05,75,2,4,La Palma,8,4,2020-04-05
2021-04-05,484,450,6,La Palma,4,1,2021-04-05
2020-04-06,76,6,4,La Palma,14,3,2020-04-06
2021-04-06,485,452,6,La Palma,5,1,2021-04-06
2020-04-07,78,8,4,La Palma,10,3,2020-04-07
2021-04-07,485,453,6,La Palma,5,1,2021-04-07
2020-04-08,78,8,4,La Palma,9,3,2020-04-08
2021-04-08,487,453,6,La Palma,4,1,2021-04-08
2020-04-09,79,10,4,La Palma,10,3,2020-04-09
2021-04-09,491,453,6,La Palma,4,1,2021-04-09
2020-04-10,80,11,4,La Palma,10,2,2020-04-10
2021-04-10,491,462,6,La Palma,4,1,2021-04-10
2020-04-11,82,12,4,La Palma,12,3,2020-04-11
2021-04-11,491,464,6,La Palma,4,1,2021-04-11
2020-04-12,82,15,4,La Palma,11,2,2020-04-12
2021-04-12,492,467,6,La Palma,2,1,2021-04-12
2020-04-13,82,18,4,La Palma,11,3,2020-04-13
2021-04-13,494,470,6,La Palma,1,1,2021-04-13
2020-04-14,82,18,5,La Palma,10,2,2020-04-14
2021-04-14,494,471,6,La Palma,2,2,2021-04-14
2020-04-15,82,19,5,La Palma,6,2,2020-04-15
2021-04-15,499,473,6,La Palma,2,2,2021-04-15
2020-04-16,82,21,5,La Palma,7,2,2020-04-16
2021-04-16,499,474,6,La Palma,2,2,2021-04-16
2020-04-17,82,24,6,La Palma,10,1,2020-04-17
2021-04-17,499,475,6,La Palma,2,2,2021-04-17
2020-04-18,84,40,6,La Palma,6,1,2020-04-18
2021-04-18,499,476,6,La Palma,2,2,2021-04-18
2020-04-19,85,42,6,La Palma,4,0,2020-04-19
2021-04-19,501,480,6,La Palma,2,2,2021-04-19
2020-04-20,85,44,6,La Palma,6,0,2020-04-20
2021-04-20,501,480,6,La Palma,2,2,2021-04-20
2020-04-21,85,44,6,La Palma,4,0,2020-04-21
2021-04-21,503,481,6,La Palma,2,2,2021-04-21
2020-04-22,86,44,6,La Palma,2,0,2020-04-22
2021-04-22,503,481,6,La Palma,2,2,2021-04-22
2020-04-23,86,44,6,La Palma,4,0,2020-04-23
2021-04-23,503,482,6,La Palma,2,2,2021-04-23
2020-04-24,86,44,6,La Palma,5,0,2020-04-24
2021-04-24,504,482,6,La Palma,2,2,2021-04-24
2020-04-25,87,44,6,La Palma,4,1,2020-04-25
2021-04-25,510,486,6,La Palma,2,2,2021-04-25
